City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1389,Kichera,RU,55.9375,110.0997,30.0,78,65,7.36,broken clouds
1390,Bose,IT,45.4612,8.0137,58.59,88,44,4.68,scattered clouds
1391,Non Sang,TH,16.8687,102.5664,78.13,76,92,4.16,overcast clouds
1392,Ustikolina,BA,43.5836,18.79,54.97,96,88,1.97,overcast clouds
1393,Sai Buri,TH,6.7013,101.6168,80.28,86,100,8.59,heavy intensity rain
1394,Singaparna,ID,-7.3515,108.111,72.66,97,90,1.23,overcast clouds
1395,Griffith,US,41.5284,-87.4237,67.03,49,0,14.97,clear sky
1396,Painesville,US,41.7245,-81.2457,68.47,45,0,13.8,clear sky
1397,Penha,BR,-26.7694,-48.6458,73.27,64,20,6.91,few clouds
1398,Qasigiannguit,GL,68.8193,-51.1922,30.45,75,5,2.37,clear sky
1399,Correntina,BR,-13.3433,-44.6367,82.24,44,99,7.0,overcast clouds
1400,Jalingo,NG,8.8833,11.3667,85.05,60,38,2.89,scattered clouds
1401,Soria,ES,41.6667,-2.6667,51.03,66,17,4.85,few clouds
1402,Kohat,PK,33.582,71.4493,82.47,18,0,1.9,clear sky
1403,Grafenhainichen,DE,51.7333,12.45,57.65,57,8,5.64,clear sky
1404,Saint-Prosper,CA,46.2117,-70.4811,62.71,27,0,5.86,clear sky
1405,Lalmohan,BD,22.3384,90.7419,83.86,73,94,12.88,overcast clouds
1406,Porto Nacional,BR,-10.7081,-48.4172,91.4,60,17,3.4,few clouds
1407,Lira,UG,2.235,32.9097,65.91,93,100,4.27,light rain
1408,Roald,NO,62.5833,6.1333,50.92,76,0,8.05,clear sky
1409,Santa Fe,AR,-31.6333,-60.7,78.03,53,42,4.0,light rain
1410,Hailar,CN,49.2,119.7,49.32,26,6,15.82,clear sky
1411,Tibati,CM,6.4667,12.6333,74.82,66,33,2.17,scattered clouds
1412,Smithers,CA,54.7804,-127.1743,50.32,46,75,14.97,broken clouds
1413,Letka,RU,59.6011,49.4232,50.09,65,43,10.27,scattered clouds
1414,Subate,LV,56.0062,25.9076,38.7,51,4,8.43,clear sky
1415,Athabasca,CA,54.7169,-113.2854,43.21,65,100,17.2,overcast clouds
1416,Kabin Buri,TH,13.9511,101.7177,77.65,87,100,4.61,overcast clouds
1417,Aitape,PG,-3.1374,142.3475,78.64,88,100,6.24,overcast clouds
1418,Nisia Floresta,BR,-6.0911,-35.2086,83.21,83,100,10.42,overcast clouds
1419,Ibra,OM,22.6906,58.5334,82.13,29,0,4.68,clear sky
1420,Kaspiyskiy,RU,45.3929,47.3707,50.22,93,100,15.41,light rain
1421,Mesyagutovo,RU,55.5303,58.2528,48.58,51,100,3.53,overcast clouds
1422,Sijunjung,ID,-0.6876,100.9537,72.72,91,97,1.81,overcast clouds
1423,Gafanha Da Encarnacao,PT,40.6181,-8.733,64.51,81,7,8.41,clear sky
1424,Point Fortin,TT,10.1833,-61.6833,88.9,65,87,7.54,overcast clouds
1425,Beisfjord,NO,68.3751,17.5988,37.45,98,100,4.9,light rain
1426,Pa Sang,TH,18.5262,98.9394,79.86,62,99,2.37,overcast clouds
1427,Bestobe,KZ,52.4994,73.0975,49.26,41,0,7.29,clear sky
1428,Safford,US,32.834,-109.7076,86.92,10,0,23.53,clear sky
1429,Dauphin,CA,51.1494,-100.0502,66.34,30,0,9.22,clear sky
1430,Simi,SL,9.5667,-12.35,79.65,81,100,5.14,overcast clouds
1431,Longonjo,AO,-12.9067,15.2533,63.37,56,3,2.84,clear sky
1432,Mogzon,RU,51.7435,111.9606,40.55,93,100,9.82,overcast clouds
1433,Svecha,RU,58.2785,47.5164,50.23,65,34,11.45,scattered clouds
1434,Bemidji,US,47.4736,-94.8803,55.49,88,100,13.8,overcast clouds
1435,Asfi,MA,32.2994,-9.2372,69.24,67,3,18.32,clear sky
1436,Tongling,CN,30.95,117.7833,63.43,80,100,8.37,overcast clouds
1437,Caxias,PT,38.7031,-9.2767,76.82,41,0,19.57,clear sky
1438,Araguacu,BR,-12.9306,-49.8264,84.81,55,70,4.79,broken clouds
1439,Glenwood Springs,US,39.5505,-107.3248,74.41,26,40,24.16,scattered clouds
1440,Grao Mogol,BR,-16.5594,-42.8897,74.48,51,96,4.36,overcast clouds
1441,Montgomery,US,39.1501,-77.1997,55.62,54,100,6.91,overcast clouds
1442,Shakawe,BW,-18.3667,21.85,64.51,30,0,3.33,clear sky
1443,Kjollefjord,NO,70.9457,27.3465,32.05,78,100,15.35,light snow
1444,Nsawam,GH,5.8089,-0.3503,84.25,81,100,8.1,overcast clouds
1445,Nokaneng,BW,-19.6667,22.2667,66.85,27,0,7.05,clear sky
1446,Quito,EC,-0.2299,-78.5249,70.75,70,92,4.63,moderate rain
1447,Shache,CN,38.4167,77.2406,72.09,21,0,5.73,clear sky
1448,Pokrovsk,UA,48.282,37.1758,50.52,47,0,1.12,clear sky
1449,Sao Joao Do Piaui,BR,-8.3581,-42.2467,92.55,28,85,6.35,overcast clouds
1450,Tiarei,PF,-17.5333,-149.3333,84.22,78,22,10.96,few clouds
1451,Roseburg,US,43.2165,-123.3417,49.51,78,75,9.22,broken clouds
1452,Cherdyn,RU,60.403,56.4787,43.47,80,9,5.88,clear sky
1453,Yabelo,ET,4.8833,38.0833,59.94,89,63,7.0,broken clouds
1454,Upata,VE,8.0086,-62.3989,74.19,83,95,5.39,overcast clouds
1455,Ornes,NO,66.8689,13.7078,34.61,97,100,10.29,light snow
1456,Minab,IR,27.1467,57.0801,89.92,40,0,3.44,clear sky
1457,Thohoyandou,ZA,-22.9456,30.485,66.09,44,1,1.7,clear sky
1458,Lipari,IT,38.4674,14.954,60.33,85,45,4.21,scattered clouds
1459,Kupang,ID,-10.1667,123.5833,79.59,73,24,13.13,few clouds
1460,Brainerd,US,46.358,-94.2008,55.65,71,100,12.66,overcast clouds
1461,Mashhad,IR,36.297,59.6062,69.94,68,75,25.32,thunderstorm
1462,Jiujiang,CN,29.7333,115.9833,68.5,88,100,7.9,light rain
1463,Paragominas,BR,-2.9667,-47.4833,77.36,94,100,1.95,overcast clouds
1464,La Asuncion,VE,11.0333,-63.8628,89.33,58,6,17.27,clear sky
1465,Ormstown,CA,45.1334,-73.9992,66.09,42,9,10.18,clear sky
1466,Fukue,JP,32.6881,128.8419,63.52,71,53,18.19,broken clouds
1467,Miri,MY,4.4148,114.0089,75.34,100,40,4.61,moderate rain
1468,Christchurch,NZ,-43.5333,172.6333,55.94,92,20,6.91,light rain
1469,Glasgow,GB,55.8652,-4.2576,58.71,78,75,10.36,broken clouds
1470,Rushden,GB,52.2914,-0.5992,58.39,64,98,1.01,overcast clouds
1471,Barra,BR,-11.0894,-43.1417,87.91,29,34,4.85,scattered clouds
1472,Izumo,JP,35.3667,132.7667,57.15,66,100,10.65,overcast clouds
1473,Yantal,RU,56.8471,105.2542,28.36,75,82,10.0,broken clouds
1474,Bandrele,YT,-12.9067,45.1914,80.35,83,0,5.75,clear sky
1475,Tura,IN,25.5198,90.2201,71.56,82,12,4.36,few clouds
1476,Balaipungut,ID,1.05,101.2833,76.15,97,96,2.8,light rain
1477,Beyneu,KZ,45.3167,55.2,64.15,63,100,15.1,light rain
1478,Kargasok,RU,59.0556,80.8572,32.34,60,14,4.59,few clouds
1479,Zhangye,CN,38.9342,100.4517,60.35,35,50,6.42,scattered clouds
1480,Bell Ville,AR,-32.6259,-62.6887,76.8,44,96,9.46,overcast clouds
1481,Biryusinsk,RU,55.9634,97.8235,31.17,53,100,7.11,overcast clouds
1482,Stranda,NO,62.3096,6.9358,50.34,76,97,7.05,overcast clouds
1483,Juventino Rosas,MX,20.65,-101.0,94.68,10,34,3.78,scattered clouds
1484,Padilla,CO,3.2204,-76.3139,85.57,67,95,1.16,overcast clouds
1485,Craig,US,40.5153,-107.5464,60.75,41,40,0.0,scattered clouds
1486,Dalvik,IS,65.9702,-18.5286,46.33,96,100,2.68,overcast clouds
1487,Shunyi,CN,40.125,116.6453,44.55,100,0,4.47,clear sky
1488,Culpeper,US,38.5004,-77.9664,55.11,50,100,9.22,overcast clouds
1489,Borogontsy,RU,62.6683,131.1683,34.02,97,100,6.73,light snow
1490,San Miguel,SV,13.4833,-88.1833,87.57,64,95,2.98,overcast clouds
1491,Paracuru,BR,-3.41,-39.0306,82.11,84,100,8.81,overcast clouds
1492,Promyshlennovskiy,RU,55.4833,86.2,34.57,48,34,0.47,scattered clouds
1493,Huntsville,US,34.7304,-86.5861,77.31,54,100,4.61,overcast clouds
1494,Luzhou,CN,28.8724,105.4405,73.13,84,81,0.83,broken clouds
1495,Paveh,IR,35.0434,46.3565,49.1,57,68,2.55,broken clouds
1496,Along,IN,28.1667,94.7667,68.47,95,80,1.95,broken clouds
1497,Parainen,FI,60.3067,22.301,39.15,66,17,11.21,few clouds
1498,Safaga,EG,26.7292,33.9365,78.98,39,96,5.23,overcast clouds
1499,Kupino,RU,54.3663,77.2981,45.91,69,33,4.09,scattered clouds
1500,Mountain Home,US,43.133,-115.6912,47.68,43,100,10.36,overcast clouds
1501,Jimma,ET,7.6667,36.8333,62.71,94,95,2.06,overcast clouds
1502,Priiskovyy,RU,51.9333,116.6333,58.96,25,100,12.26,overcast clouds
1503,Quchan,IR,37.106,58.5095,55.53,90,96,4.23,overcast clouds
1504,Urucara,BR,-2.5364,-57.76,80.17,92,76,2.77,broken clouds
1505,Verkhnyaya Sinyachikha,RU,57.976,61.6673,47.03,67,7,4.41,clear sky
1506,Sompeta,IN,18.9333,84.6,80.08,86,75,6.71,broken clouds
1507,Hushitai,CN,41.9322,123.5114,42.71,59,0,5.82,clear sky
1508,Koshurnikovo,RU,54.1667,93.3,29.28,63,100,1.41,overcast clouds
1509,Lodhran,PK,29.5405,71.6336,94.77,11,0,9.26,clear sky
1510,Corn Island,NI,12.1694,-83.0418,82.72,75,94,8.3,overcast clouds
1511,Tolstoy-Yurt,RU,43.4444,45.7722,50.32,100,75,11.18,broken clouds
1512,Ibiruba,BR,-28.6275,-53.0897,65.01,69,0,5.95,clear sky
1513,Nelson Bay,AU,-32.7167,152.15,52.0,88,0,6.62,clear sky
1514,Kasongo-Lunda,CD,-6.4667,16.8167,75.79,74,61,1.16,broken clouds
1515,Gandajika,CD,-6.75,23.95,72.1,69,100,2.55,overcast clouds
1516,Carroll,US,39.5501,-77.0164,59.94,44,75,12.66,broken clouds
1517,Payson,US,40.0444,-111.7321,65.44,32,40,5.75,scattered clouds
1518,Arawa,PG,-6.2132,155.5367,77.18,93,33,2.73,light rain
1519,Luang Prabang,LA,19.8856,102.1347,72.01,98,79,1.1,broken clouds
1520,Baghdad,IQ,33.3406,44.4009,71.51,35,0,4.61,clear sky
1521,Glendive,US,47.1053,-104.7125,64.02,37,75,8.05,broken clouds
1522,Muscat,OM,23.6139,58.5922,88.5,42,0,2.37,clear sky
1523,Severnyy,RU,50.677,36.5532,59.04,36,0,4.47,clear sky
1524,Greystones,IE,53.1408,-6.0631,59.86,85,100,11.59,overcast clouds
1525,Hovd,MN,48.0056,91.6419,34.61,47,10,11.63,clear sky
1526,Nanakuli,US,21.3906,-158.1547,80.55,61,75,6.91,broken clouds
1527,Manadhoo,MV,5.7667,73.3833,84.51,77,100,18.41,light rain
1528,Bulgan,MN,48.8125,103.5347,37.0,88,100,10.47,overcast clouds
1529,Tucuman,AR,-26.8241,-65.2226,71.6,64,40,6.91,scattered clouds
1530,Galich,RU,58.3797,42.3475,48.65,95,100,5.93,light rain
1531,East Moline,US,41.5009,-90.4443,68.92,52,100,15.01,overcast clouds
1532,Elat,IL,29.5581,34.9482,80.44,17,0,4.61,clear sky
1533,La Libertad,EC,-2.2333,-80.9,78.46,73,20,14.97,few clouds
1534,Sawtell,AU,-30.3833,153.1,57.22,72,75,6.91,broken clouds
1535,Kamariotissa,GR,40.4833,25.4667,59.23,76,36,18.01,scattered clouds
1536,Robe,AU,-37.1833,139.75,49.89,81,63,7.47,broken clouds
1537,Rosetta,EG,31.4044,30.4164,68.18,56,24,18.57,few clouds
1538,Madaoua,NE,14.073,5.96,96.21,22,89,6.22,overcast clouds
1539,Pakxan,LA,18.3778,103.6601,75.16,84,87,3.15,overcast clouds
1540,Boshnyakovo,RU,49.6333,142.1667,30.51,99,100,15.05,snow
1541,Matelandia,BR,-25.2408,-53.9964,66.96,75,0,3.53,clear sky
1542,Aswan,EG,24.0934,32.907,90.7,12,0,5.75,clear sky
1543,Alekseyevka,RU,50.6309,38.6903,51.55,55,7,4.99,clear sky
1544,Sehithwa,BW,-20.4667,22.7167,65.03,32,0,6.98,clear sky
1545,Joshimath,IN,30.5667,79.5667,60.28,56,4,4.85,clear sky
1546,Taldan,RU,53.6667,124.8,40.91,45,100,2.46,overcast clouds
1547,Prince George,CA,53.9166,-122.753,42.3,85,100,8.05,overcast clouds
1548,Mokhsogollokh,RU,61.4681,128.9203,34.45,92,100,5.3,overcast clouds
1549,Nanning,CN,22.8167,108.3167,72.05,92,100,7.63,overcast clouds
1550,Pingzhuang,CN,42.0372,119.2889,45.63,43,0,6.08,clear sky
1551,Uyuni,BO,-20.4597,-66.825,54.7,13,0,26.35,clear sky
1552,Dicabisagan,PH,17.0818,122.4157,78.37,85,68,2.66,broken clouds
1553,Sakakah,SA,29.9697,40.2064,71.17,16,51,7.02,broken clouds
1554,Kollam,IN,8.8833,76.6,82.6,84,99,11.01,overcast clouds
1555,Binzhou,CN,37.3667,118.0167,43.93,88,100,3.67,overcast clouds
1556,Adeje,ES,28.1227,-16.726,69.15,70,20,6.91,few clouds
1557,Megion,RU,61.0296,76.1136,37.42,95,68,5.39,broken clouds
1558,Gladstone,AU,-23.85,151.25,69.73,88,100,6.91,light rain
1559,Kontagora,NG,10.3999,5.4695,79.92,67,100,7.38,light rain
1560,Wichita Falls,US,33.9137,-98.4934,104.41,22,0,14.97,clear sky
1561,Sikasso,ML,10.9167,-7.0,84.74,53,89,5.28,light rain
1562,Ozernovskiy,RU,51.5,156.5167,40.21,92,100,15.99,light rain
1563,Esso,RU,55.9333,158.7,40.33,99,100,3.85,overcast clouds
1564,Muravlenko,RU,63.7898,74.523,33.94,100,100,13.69,overcast clouds
1565,Olovyannaya,RU,50.95,115.5667,54.88,30,100,15.32,overcast clouds
1566,Atasu,KZ,48.6814,71.6433,47.14,32,82,15.86,broken clouds
1567,Pedernales,DO,18.0384,-71.744,84.65,60,3,6.26,clear sky
1568,Praia Da Vitoria,PT,38.7333,-27.0667,66.76,68,20,3.98,few clouds
1569,Am Timan,TD,11.0297,20.2827,94.68,20,49,2.17,scattered clouds
1570,Canayan,PH,8.1956,125.1447,69.48,97,100,1.86,overcast clouds
1571,Barkly West,ZA,-28.5354,24.5215,49.28,40,52,7.11,broken clouds
1572,Muyezerskiy,RU,63.9333,31.65,33.57,81,78,4.21,broken clouds
1573,Udarnyy,RU,54.3409,42.8611,47.44,72,20,7.14,few clouds
1574,Taxisco,GT,14.0708,-90.4631,92.05,57,90,9.33,overcast clouds
1575,Barentu,ER,15.1139,37.5928,85.28,23,4,6.58,clear sky
1576,Guadalajara,MX,20.6667,-103.3333,92.98,11,61,3.0,broken clouds
1577,Channel-Port Aux Basques,CA,47.5702,-59.1367,40.17,63,0,14.65,clear sky
1578,San Andres,CO,12.5847,-81.7006,87.82,70,40,8.05,scattered clouds
1579,Jambi,ID,-1.6,103.6167,74.37,92,97,2.44,overcast clouds
1580,Kensington,AU,-33.9167,151.2167,60.13,83,75,16.11,light intensity shower rain
1581,Ouegoa,NC,-20.35,164.4333,74.34,69,100,11.7,overcast clouds
1582,Pak Phanang,TH,8.3511,100.202,80.08,95,100,2.39,overcast clouds
1583,Caucaia,BR,-3.7361,-38.6531,84.15,71,75,6.91,thunderstorm
1584,Anzio,IT,41.4853,12.6179,63.3,81,43,4.47,scattered clouds
1585,Mayya,RU,61.7333,130.2811,38.52,98,100,7.58,light rain
1586,Cobija,BO,-11.0267,-68.7692,91.58,52,40,4.61,scattered clouds
1587,Porrentruy,CH,47.4153,7.0752,58.8,88,69,3.98,broken clouds
1588,Londonderry,GB,54.9981,-7.3093,64.13,63,40,5.75,scattered clouds
1589,Yarada,IN,17.65,83.2667,84.52,74,20,2.3,few clouds
1590,Brindisi,IT,40.5833,17.6667,61.77,86,88,3.65,overcast clouds
1591,Lakatoro,VU,-16.0999,167.4164,77.5,63,2,15.19,clear sky
1592,Pandan,PH,14.0453,124.1694,79.56,86,19,8.34,few clouds
1593,Rodrigues Alves,BR,-7.738,-72.6509,88.0,64,95,1.25,overcast clouds
1594,Pilar,BR,-9.5972,-35.9567,76.93,81,19,6.17,few clouds
1595,Point Pedro,LK,9.8167,80.2333,84.65,84,100,12.41,heavy intensity rain
1596,Santa Catarina De Tepehuanes,MX,25.35,-105.7333,88.68,8,6,19.13,clear sky
1597,Dahra,DZ,36.2546,0.8519,67.39,45,12,4.59,few clouds
1598,Pantai Remis,MY,4.4557,100.6288,80.62,88,99,4.99,overcast clouds
1599,Acari,PE,-15.4311,-74.6158,77.95,51,32,8.61,scattered clouds
1600,Khasan,RU,42.4308,130.6434,44.71,50,4,7.07,clear sky
1601,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,65.14,69,3,3.87,clear sky
1602,Hanyang,CN,32.1371,105.5126,61.12,81,100,7.54,moderate rain
1603,Banting,MY,2.8167,101.5,82.54,88,99,3.47,overcast clouds
1604,Tra Vinh,VN,9.9347,106.3453,79.57,84,100,8.37,overcast clouds
1605,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,82.33,33,0,1.14,clear sky
1606,Mitchelstown,IE,52.2658,-8.2681,54.97,95,100,9.86,overcast clouds
1607,Lindsay,US,36.203,-119.0882,67.82,39,0,15.19,clear sky
1608,Ulcinj,ME,41.9294,19.2244,68.22,81,68,1.77,broken clouds
1609,Kasungu,MW,-13.0333,33.4833,61.83,81,8,4.5,clear sky
1610,Yamada,JP,39.4667,141.95,47.37,82,100,4.7,overcast clouds
1611,Unai,BR,-16.3575,-46.9061,84.33,41,56,0.6,broken clouds
1612,Shahr-E Babak,IR,30.1165,55.1186,63.39,21,0,5.82,clear sky
1613,Mae Chan,TH,20.1467,99.8526,73.18,96,100,0.69,overcast clouds
1614,Chateaubelair,VC,13.2833,-61.25,82.92,74,40,9.22,scattered clouds
1615,Kiruna,SE,67.8557,20.2251,31.12,69,100,8.05,overcast clouds
1616,Burley,US,42.5357,-113.7928,39.29,93,100,10.36,light snow
1617,Cazones,MX,20.7167,-97.3167,96.39,48,9,14.12,clear sky
1618,Barranco,PA,9.5167,-82.7,88.16,65,25,6.55,scattered clouds
1619,Aripuana,BR,-9.1667,-60.6333,81.18,85,40,2.33,scattered clouds
1620,Choix,MX,26.7092,-108.3219,100.24,8,0,11.43,clear sky
1621,Cabarroguis,PH,16.5833,121.5,73.08,89,12,2.75,few clouds
1622,Labytnangi,RU,66.6572,66.4183,33.96,100,100,4.34,overcast clouds
1623,Masterton,NZ,-40.9597,175.6575,58.89,83,100,5.68,overcast clouds
1624,Seydi,TM,39.4816,62.9137,82.85,35,45,20.38,scattered clouds
1625,Cananeia,BR,-25.0147,-47.9267,69.19,72,84,3.76,broken clouds
1626,Arrecife,ES,28.963,-13.5477,69.78,73,20,25.32,few clouds
1627,Puerto Ayacucho,VE,5.6639,-67.6236,83.82,74,97,4.59,overcast clouds
1628,Alpena,US,45.0617,-83.4327,61.05,58,55,5.99,broken clouds
1629,Karaton,ID,-6.3424,106.1045,76.84,88,100,3.42,overcast clouds
1630,Motygino,RU,58.1831,94.7592,25.81,72,69,3.74,broken clouds
1631,Zhuzhou,CN,27.8333,113.15,71.73,97,92,3.51,overcast clouds
1632,Makokou,GA,0.5738,12.8642,71.92,96,100,1.41,overcast clouds
1633,Dodge City,US,37.7528,-100.0171,83.68,52,13,1.99,few clouds
1634,Wanning,CN,18.8003,110.3967,77.14,87,100,1.28,overcast clouds
1635,Sao Joaquim,BR,-28.2939,-49.9317,55.36,81,0,1.63,clear sky
1636,Liberia,LR,6.5,-9.5,72.45,99,100,3.0,overcast clouds
1637,Otjimbingwe,NA,-22.35,16.1333,64.4,14,0,1.32,clear sky
1638,Chulman,RU,56.8479,124.9104,35.69,98,100,7.65,overcast clouds
1639,Lemon Tree Passage,AU,-32.7327,152.036,53.78,88,0,1.01,clear sky
1640,Jackson,US,42.4165,-122.8345,46.74,79,75,9.22,broken clouds
1641,Kyabe,TD,9.4515,18.9449,92.68,26,95,2.24,overcast clouds
1642,Daoukro,CI,7.0591,-3.9631,74.61,96,96,5.19,moderate rain
1643,La Ronge,CA,55.1001,-105.2842,52.05,32,75,16.11,broken clouds
1644,Takapau,NZ,-40.0333,176.35,59.74,81,100,3.65,overcast clouds
1645,Irbil,IQ,36.1926,44.0106,60.62,63,20,4.61,few clouds
1646,Yaan,NG,7.3833,8.5667,85.51,61,100,8.7,overcast clouds
1647,Alice Town,BS,25.7167,-79.3,81.0,71,1,12.55,clear sky
1648,Defiance,US,41.3334,-84.45,68.25,54,28,10.47,scattered clouds
1649,Nauta,PE,-4.5061,-73.5757,82.54,75,63,1.92,broken clouds
1650,Harstad,NO,68.799,16.5293,36.79,100,98,8.99,light snow
1651,Kirensk,RU,57.7853,108.1119,30.34,72,97,10.11,overcast clouds
1652,Jinka,ET,5.65,36.65,64.83,83,45,1.66,scattered clouds
1653,Sassandra,CI,4.95,-6.0833,77.11,89,100,6.04,overcast clouds
1654,Kampot,KH,10.6167,104.1833,82.45,90,100,3.65,light rain
1655,Alcantara,BR,-2.4089,-44.4147,80.8,86,99,2.48,overcast clouds
1656,Ouallam,NE,14.3188,2.0866,95.45,18,31,5.55,scattered clouds
1657,Malanje,AO,-9.5402,16.341,69.76,73,53,1.32,broken clouds
1658,Priargunsk,RU,50.3691,119.1012,50.9,22,46,10.18,scattered clouds
1659,Kotelnich,RU,58.3089,48.348,49.82,62,40,11.18,scattered clouds
1660,Kaputa,ZM,-8.4689,29.6619,69.6,79,21,3.83,few clouds
1661,Baiquan,CN,47.5833,126.0833,48.63,43,0,9.17,clear sky
1662,Orumiyeh,IR,37.5527,45.0761,51.35,62,75,6.91,broken clouds
1663,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,59,9.22,broken clouds
1664,Verkhniy Avzyan,RU,53.5289,57.5372,44.71,48,100,2.77,overcast clouds
1665,Almaznyy,RU,48.0448,40.045,48.7,53,94,4.59,overcast clouds
1666,Gallup,US,35.5281,-108.7426,72.01,14,4,11.01,clear sky
1667,Antalaha,MG,-14.9003,50.2788,73.87,90,14,6.11,few clouds
1668,Kokopo,PG,-4.352,152.2633,77.13,83,96,2.24,overcast clouds
1669,Manado,ID,1.487,124.8455,77.77,94,40,2.3,scattered clouds
1670,Dubbo,AU,-32.25,148.6167,41.13,93,0,12.66,clear sky
1671,Sarh,TD,9.1429,18.3923,89.51,62,0,0.0,clear sky
1672,Umba,RU,66.6871,34.3429,32.11,86,84,4.43,broken clouds
1673,Petrovsk-Zabaykalskiy,RU,51.273,108.843,36.73,82,100,13.71,overcast clouds
1674,Jati,PK,24.3539,68.2671,81.28,76,0,14.56,clear sky
1675,Bulawayo,ZW,-20.15,28.5833,60.78,60,5,3.65,clear sky
1676,Bafq,IR,31.6128,55.4107,74.91,14,0,2.15,clear sky
1677,Banda Aceh,ID,5.5577,95.3222,80.02,81,95,5.79,overcast clouds
1678,Agropoli,IT,40.3469,14.9966,61.09,93,94,2.35,overcast clouds
1679,Angoche,MZ,-16.2325,39.9086,73.71,81,0,4.34,clear sky
1680,Snezhnogorsk,RU,69.1933,33.2531,33.58,76,100,8.57,overcast clouds
1681,Ladario,BR,-19.0047,-57.6017,88.09,35,0,9.22,clear sky
1682,Coos Bay,US,43.3665,-124.2179,49.32,91,100,11.5,overcast clouds
1683,Harnosand,SE,62.6323,17.9379,44.6,61,100,9.13,overcast clouds
1684,Verkhnyaya Toyma,RU,62.2349,44.9985,40.91,93,100,8.34,light rain
1685,Mucurapo,TT,10.6667,-61.5333,88.02,70,84,10.29,broken clouds
1686,Bahia Blanca,AR,-38.7196,-62.2724,76.55,30,1,7.87,clear sky
1687,Nybro,SE,56.7446,15.9071,45.05,72,19,3.83,few clouds
1688,Helong,CN,42.5397,128.9972,40.44,45,0,5.12,clear sky
1689,Tacna,PE,-18.0056,-70.2483,68.2,56,0,10.36,clear sky
1690,Talisay,PH,10.2447,123.8494,82.42,78,75,11.5,broken clouds
1691,Totma,RU,59.9747,42.7642,44.8,95,100,6.8,moderate rain
1692,Hay River,CA,60.8156,-115.7999,31.98,93,100,17.27,overcast clouds
1693,Robinson,US,31.4677,-97.1147,93.02,57,0,17.27,clear sky
1694,Kez,RU,57.8979,53.7152,44.22,74,5,5.08,clear sky
1695,Oistins,BB,13.0667,-59.5333,86.09,70,20,16.11,few clouds
1696,Lagoa Vermelha,BR,-28.2086,-51.5258,60.98,81,0,2.8,clear sky
1697,Khorixas,NA,-20.3667,14.9667,68.4,24,0,6.26,clear sky
1698,Weatherford,US,32.7593,-97.7972,98.8,44,0,3.0,clear sky
1699,Laje,BR,-10.1833,-40.9667,82.89,33,94,12.01,overcast clouds
1700,Mizan Teferi,ET,6.9833,35.5833,62.04,96,64,3.11,broken clouds
1701,Sistranda,NO,63.7256,8.834,44.56,70,100,12.93,overcast clouds
1702,Ayan,RU,56.45,138.1667,33.73,87,73,9.08,broken clouds
1703,Port Said,EG,31.2565,32.2841,67.98,68,0,9.22,clear sky
1704,Dzhebariki-Khaya,RU,62.2167,135.8,40.5,89,100,8.3,moderate rain
1705,Pimenta Bueno,BR,-11.6725,-61.1936,84.18,70,80,3.89,broken clouds
1706,Severodvinsk,RU,64.5635,39.8302,33.91,90,14,8.32,few clouds
1707,Nardaran,AZ,40.5561,50.0056,55.04,76,40,13.8,scattered clouds
1708,Dzilam Gonzalez,MX,21.2833,-88.9333,96.62,43,0,10.69,clear sky
1709,Hlukhiv,UA,51.6782,33.9162,51.35,87,65,7.38,broken clouds
1710,Tulsipur,NP,28.131,82.2973,73.02,54,3,5.82,clear sky
1711,San Lorenzo,PY,-25.3333,-57.5333,79.74,44,0,8.05,clear sky
1712,Mangrul Pir,IN,20.3167,77.35,95.02,17,79,1.28,broken clouds
1713,Sydney,AU,-33.8679,151.2073,59.72,83,75,16.11,light intensity shower rain
1714,Barabai,ID,-2.5833,115.3833,75.11,100,100,1.5,overcast clouds
1715,Namtsy,RU,62.7161,129.6658,35.62,97,100,7.31,overcast clouds
1716,Bandar,ID,2.05,99.75,74.32,92,99,1.72,overcast clouds
1717,Jurm,AF,36.8648,70.8342,68.05,37,0,0.56,clear sky
1718,Caracollo,PE,-14.9165,-70.6603,58.26,31,66,11.88,broken clouds
1719,Dombarovskiy,RU,50.7587,59.5386,49.98,41,100,11.77,overcast clouds
1720,Monforte De Lemos,ES,42.5216,-7.5142,61.95,70,57,1.63,broken clouds
1721,Toledo,ES,39.8333,-4.0,66.15,44,9,1.79,clear sky
1722,Opole,PL,50.5,18.0,54.91,89,81,6.96,broken clouds
1723,Floha,DE,50.8561,13.0741,56.59,78,68,3.44,broken clouds
1724,Santa Marta,CO,11.2408,-74.199,91.45,62,20,13.8,few clouds
1725,Atchison,US,39.563,-95.1216,70.65,87,100,16.71,overcast clouds
1726,Akureyri,IS,65.6835,-18.0878,46.33,87,75,12.66,broken clouds
1727,Sangar,RU,63.9242,127.4739,32.05,98,99,5.37,light snow
1728,Mezen,RU,65.8522,44.24,30.69,94,100,6.06,overcast clouds
1729,Cururupu,BR,-1.8283,-44.8683,77.7,95,90,1.88,overcast clouds
1730,Arroyo,ES,41.6096,-4.7969,62.64,59,0,6.91,clear sky
1731,Kuytun,RU,54.3419,101.5036,28.24,62,64,7.61,broken clouds
