City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1958,Tashara,RU,35.2,clear sky,55.5195,83.5094,
1959,Camden,US,57.76,overcast clouds,39.7835,-74.9663,Shenandoah Village
1960,Vikhorevka,RU,29.79,broken clouds,56.1201,101.1636,Pansionat Sosnovyye Rodniki
1961,Gold Coast,AU,68.0,light intensity shower rain,-28.0,153.4333,Mantra Towers of Chevron Surfers Paradise
1962,Riohacha,CO,84.31,broken clouds,11.5444,-72.9072,Hotel Taroa
1963,Krasnoarmeysk,RU,48.6,overcast clouds,51.0239,45.6969,"Hotel ""Your home-Balzer"""
1964,Kokkola,FI,39.04,clear sky,63.8385,23.1307,Hotel Kokkola
1965,Kahramanmaras,TR,49.05,broken clouds,38.0,37.0,
1966,Lodwar,KE,88.77,few clouds,3.1191,35.5973,Solmar Gracious Hotel
1967,Kuna,US,54.09,broken clouds,43.4918,-116.4201,Winfield Springs
1968,Mae Sai,TH,72.43,overcast clouds,20.4335,99.8762,Piyaporn Hill Paradise Hotel
1969,Beira,MZ,72.3,clear sky,-19.8436,34.8389,Beira Terrace Hotel
1970,Druzhba,UA,50.79,overcast clouds,52.0428,33.9453,
1971,Dubovskoye,RU,51.13,overcast clouds,47.4092,42.7575,Anzhi
1972,Balta,UA,53.8,broken clouds,47.9355,29.6198,Bryhantyna Kmp
1973,Fochabers,GB,59.5,clear sky,57.6136,-3.0957,The Gordon Arms Hotel
1974,Dengzhou,CN,46.06,scattered clouds,37.8086,120.7508,Greentree Inn Penglai Free Harbor Business Hotel
1975,Bintulu,MY,77.58,moderate rain,3.1667,113.0333,900 Boutique INN
1976,Zabid,YE,87.21,overcast clouds,14.1951,43.3152,مغرب التريبه
1977,Lubin,PL,52.72,broken clouds,51.4009,16.2015,Martiz. Hotel
1978,Dasoguz,TM,71.2,light rain,41.8363,59.9666,Hotel Erik
1979,Pyay,MM,82.98,overcast clouds,18.8167,95.2167,Shwe Pyi Thar
1980,Tongren,CN,67.53,overcast clouds,27.7172,109.1853,Fanjing Mountain International Conference Center
1981,Matay,EG,84.92,scattered clouds,28.419,30.7792,Nag Aespen
1982,Ahlat,TR,44.31,overcast clouds,38.7518,42.4814,Ahlat Ogretmenevi ve Aksam Sanat Okulu
1983,Changji,CN,63.39,clear sky,44.0167,87.3167,Lvye Holiday Resort
1984,Hermosillo,MX,95.85,clear sky,29.0667,-110.9667,ibis Hermosillo
1985,Mendi,PG,53.42,broken clouds,-6.1761,143.6513,Kiburu Lodge
1986,Iralaya,HN,85.89,few clouds,15.0,-83.2333,Iglesia morava renovada
1987,Beian,NO,45.01,clear sky,63.6559,9.5683,"Fjord-Fishing AS, Property & Housing Co."
1988,Chanute,US,78.91,broken clouds,37.6792,-95.4572,Guest House Motel Chanute
1989,Gombong,ID,76.96,overcast clouds,-7.6072,109.5142,Grafika Hotel Dan Restoran
1990,Cuilapa,GT,87.24,overcast clouds,14.2764,-90.3003,Hotel San Judas Tadeo
1991,Tikrit,IQ,70.75,clear sky,34.6071,43.6782,عماره العبطه
1992,Chadan,RU,34.66,overcast clouds,51.2833,91.5833,Zharki
1993,Buluang,PH,75.97,few clouds,13.3068,123.3425,Sacueza Beach Resort
1994,Columbia,US,68.0,few clouds,34.0007,-81.0348,Hampton Inn Columbia-Downtown Historic District
1995,Sao Borja,BR,72.95,clear sky,-28.6606,-56.0044,Hotel Executivo
1996,Kashi,CN,70.86,clear sky,39.4547,75.9797,帕米尔青年旅舍
1997,Petatlan,MX,85.8,clear sky,17.5167,-101.2667,Hotel California Petatlán
1998,Riverton,US,65.55,broken clouds,40.5219,-111.9391,Ramada by Wyndham Draper
1999,Lambarene,GA,77.2,overcast clouds,-0.7001,10.2406,Le Refuge
2000,Kishi,NG,76.06,moderate rain,9.0833,3.85,New NCCF KISI
2001,Sosnovka,RU,45.88,few clouds,56.255,51.2842,
2002,Lima,PE,64.65,scattered clouds,-12.0432,-77.0282,Hotel Kamana
2003,Kisangani,CD,71.2,overcast clouds,0.5167,25.2,Grand Ramela Hotel
2004,Gazli,UZ,83.89,broken clouds,40.1333,63.45,
2005,Danilovka,RU,49.33,clear sky,50.3557,44.1168,
2006,Itaqui,BR,71.11,clear sky,-29.1253,-56.5531,HOTEL BIASI - ITAQUI/RS
2007,Umm Lajj,SA,80.91,broken clouds,25.0213,37.2685,Moon light Furnished Units
2008,Qingyuan,CN,71.58,light rain,23.7,113.0333,Guojin Commercial Hotel
2009,Okulovka,RU,35.4,clear sky,58.4008,33.2908,Motel' Flagman
2010,Puerto Del Rosario,ES,69.55,few clouds,28.5004,-13.8627,Hotel JM Puerto del Rosario
2011,Gorontalo,ID,76.08,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
2012,Liverpool,GB,61.65,scattered clouds,53.4106,-2.9779,Premier Inn Liverpool City Centre (Moorfields) hotel
2013,Tucumcari,US,94.84,clear sky,35.1717,-103.725,"Holiday Inn Express & Suites Tucumcari, an IHG Hotel"
2014,Auras,IN,84.15,clear sky,26.9167,80.5167,ISHWARI KRIPA INDANE SERVICE
2015,Gay,RU,49.21,overcast clouds,51.4666,58.4552,Hotel Berezka
2016,Mahina,PF,83.97,few clouds,-17.5065,-149.489,Guest Beach Bungalow Tahiti
2017,Springdale,US,80.33,clear sky,36.1867,-94.1288,Springdale Inn
2018,West Wendover,US,52.81,clear sky,40.7391,-114.0733,"Motel 6 Wendover, UT"
2019,Ayutla,MX,95.04,clear sky,20.1167,-104.3333,Hotel Principal
2020,Itoman,JP,75.97,scattered clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
2021,Lang Suan,TH,78.57,light rain,9.9456,99.0785,Langsuan Resort
2022,Cookeville,US,67.71,broken clouds,36.1628,-85.5016,La Quinta Inn & Suites by Wyndham Cookeville
2023,Lehrte,DE,55.31,clear sky,52.3833,9.9667,MEDIAN Hotel Hannover Lehrte
2024,Khuzhir,RU,33.15,overcast clouds,53.1939,107.3397,Отель на озере Байкал Baikal View
2025,Palimbang,PH,79.79,heavy intensity rain,6.2106,124.1894,Felmar Beach resort
2026,Santiago Del Estero,AR,70.38,overcast clouds,-27.7951,-64.2615,Apartamentos Castelli 90
2027,Kondinskoye,RU,47.44,broken clouds,59.6481,67.41,Gostinitsa
2028,Manuk Mangkaw,PH,83.48,overcast clouds,4.8,119.85,
2029,Providencia,MX,93.2,clear sky,28.7167,-111.5833,
2030,Southbridge,US,56.86,overcast clouds,42.0751,-72.0334,Southbridge Hotel & Conference Center
2031,Ustka,PL,43.81,clear sky,54.5805,16.8619,Hotel Royal Baltic Luxury Boutique
2033,La Grande,US,47.73,overcast clouds,45.3246,-118.0877,Travelodge by Wyndham La Grande
2034,Taseyevo,RU,28.33,overcast clouds,57.2169,94.8978,Gostinitsa Taseyevo
2035,Pochutla,MX,92.82,few clouds,15.7432,-96.4661,Hotel Posada San Jose
2036,Youghal,IE,55.09,overcast clouds,51.95,-7.8506,Walter Raleigh Hotel
2037,Marinette,US,59.49,clear sky,45.1,-87.6307,AmericInn by Wyndham Menominee
2038,Jijiga,ET,68.95,broken clouds,9.35,42.8,RAMAAS HOTEL
2039,Poitiers,FR,66.61,clear sky,46.5833,0.3333,ibis Poitiers Centre
2040,Kurchum,KZ,44.74,broken clouds,48.5722,83.6542,"Gostinitsa ""Kneda"""
2041,Benicarlo,ES,65.89,overcast clouds,40.4165,0.4271,Hotel & Spa Peñíscola Plaza Suites
2042,Mancio Lima,BR,83.32,overcast clouds,-7.6142,-72.8958,Motel Asas Do Desejo
2043,Edemissen,DE,53.67,clear sky,52.387,10.2614,Hotel & Restaurant Schönau
2044,Sokoni,TZ,81.28,overcast clouds,-6.4333,39.55,Ujamaa Beach Resort
2045,San Vicente De Canete,PE,70.99,few clouds,-13.0751,-76.3835,Hotel Konford
2046,Saurimo,AO,71.8,broken clouds,-9.6608,20.3916,Hotel Kawissa Saurimo
2047,Dali,CN,58.41,clear sky,25.7,100.1833,Dali Travelling With Hostel
2048,Ipixuna,BR,76.6,very heavy rain,-1.7625,-48.8043,Chalé do Mato
2049,Emet,TR,51.12,broken clouds,39.343,29.2585,Emet Thermal Resort Spa
2050,Santo Domingo,DO,89.24,scattered clouds,18.5001,-69.9886,Cabañas City Heart
2051,Novoilinsk,RU,37.99,light rain,51.6829,108.7143,
2052,Saintes,FR,71.35,clear sky,45.6667,-0.75,Château de Pisany
2053,Kolaras,IN,88.29,clear sky,25.2333,77.6,Shiv Shakti Garden (Gayatri Colony)
2054,Marsa Matruh,EG,68.14,few clouds,31.3525,27.2453,Beau Site
2055,Khorinsk,RU,41.36,light rain,52.1657,109.7726,Uda
2056,Magistralnyy,RU,29.88,scattered clouds,56.1725,107.4458,Магистраль
2057,Copiapo,CL,64.09,overcast clouds,-27.3667,-70.3333,Antay Casino Hotel
2058,Urengoy,RU,32.97,overcast clouds,65.9667,78.3667,Gostinnitsa Medveditsa
2059,Enshi,CN,64.15,broken clouds,30.3,109.4833,Moevenpick Enshi
2060,Coari,BR,82.63,broken clouds,-4.085,-63.1414,Dellrey Hotel Center
2061,Damietta,EG,67.91,scattered clouds,31.4165,31.8133,SULIMAN INN
2062,Farim,GW,82.08,clear sky,12.4839,-15.2217,
2063,Khunzakh,RU,34.97,overcast clouds,42.5394,46.705,Гостевой дом Хунзах
2064,Tabat,ID,74.62,overcast clouds,-2.635,115.2274,
2065,Tchaourou,BJ,72.99,moderate rain,8.8865,2.5975,SAFIR HOTEL
2066,Itoigawa,JP,52.14,overcast clouds,37.0333,137.85,Hotel Route Inn Itoigawa
2067,Lere,NG,86.07,overcast clouds,10.387,8.5726,
2068,Tornio,FI,35.62,broken clouds,65.8481,24.1466,Park Hotel Tornio
2069,Yigou,CN,47.61,light rain,35.8114,114.3167,Blue Sky Accommodation
2070,Mahanje,TZ,64.83,overcast clouds,-9.9333,35.3333,
2071,Kumluca,TR,65.44,clear sky,36.3703,30.2869,TurkuazKöy
2072,Talaya,RU,22.57,scattered clouds,61.3833,152.75,
2073,Tangua,BR,69.78,overcast clouds,-22.7303,-42.7142,Hotel Pousada Do Frances
2074,Altay,CN,46.0,overcast clouds,47.8667,88.1167,Jinqiao Hotel
2075,Monte Patria,CL,66.7,broken clouds,-30.6919,-70.9467,Hotel Monte Cordillera
2076,Rio Real,BR,77.18,overcast clouds,-11.4847,-37.9328,Hotel WD
2077,Olga,RU,38.52,clear sky,43.7444,135.2892,Gostinitsa Rosmorport.
2078,Darlington,GB,55.89,few clouds,54.5243,-1.5504,Blackwell Grange Hotel
2079,Neustadt,DE,60.46,overcast clouds,49.7117,12.0872,Ferienwohnung Weiden - Max Wiesent
2080,Guaraniacu,BR,64.69,clear sky,-25.1008,-52.8781,Dalla´s Hotel
2081,San Francisco,US,63.32,scattered clouds,37.7749,-122.4194,Edwardian Hotel
2082,Hokitika,NZ,57.79,overcast clouds,-42.7167,170.9667,Beachfront Hotel Hokitika
2083,Malmesbury,ZA,51.4,overcast clouds,-33.4608,18.7271,SuNel's Guest Rooms
2084,Lashio,MM,67.23,broken clouds,22.9333,97.75,Hotel CF Lashio - Burmese Only
2085,Prieska,ZA,57.94,few clouds,-29.6641,22.7474,Avenue GuestHouse
2086,Sena Madureira,BR,89.19,overcast clouds,-9.0656,-68.6569,Hotel Central
2087,Mitu,CO,74.43,overcast clouds,1.1983,-70.1733,
2088,Tagusao,PH,80.69,overcast clouds,9.1924,117.8141,Green Villa beach resort
2089,Kantang,TH,77.67,very heavy rain,7.4054,99.5156,Reng Ta Chai Boutique HomeStay
2090,Ambatondrazaka,MG,64.04,few clouds,-17.8333,48.4167,MANAMBINA Hotel
2091,Verkhnyaya Inta,RU,45.54,overcast clouds,65.9811,60.3094,
2092,Pala,TD,94.24,overcast clouds,9.3642,14.9046,Nectar Hôtel de Pala
2093,Omsukchan,RU,22.1,clear sky,62.5333,155.8,
2094,Villarrica,PY,71.94,clear sky,-25.75,-56.4333,Mansión Reljuv Tours SA
2095,Caxito,AO,74.93,light rain,-8.5785,13.6643,
2096,Bria,CF,75.56,overcast clouds,6.5423,21.9863,WFP Guesthouse
2097,Capao Da Canoa,BR,67.26,clear sky,-29.7456,-50.0097,Hotel Araçá
2098,Puerto Maldonado,PE,90.0,clear sky,-12.6,-69.1833,Wasai Hotel
2099,Hereford,GB,59.68,overcast clouds,52.0568,-2.7148,The Green Dragon Hotel
2100,Manoel Urbano,BR,88.02,broken clouds,-8.8389,-69.2597,Baixada Beira Rio
2101,Siderno,IT,59.34,overcast clouds,38.2779,16.302,Grand Hotel President
2102,Kikwit,CD,73.99,broken clouds,-5.041,18.8162,HOTEL PLACE YALABA
2103,Gigmoto,PH,79.93,scattered clouds,13.7796,124.39,Cj's Travellers Inn
2104,Gospic,HR,51.49,overcast clouds,44.5461,15.3747,Apartment Saric
2105,Jawhar,SO,81.28,broken clouds,2.7809,45.5005,hantiwadaag village part one
2106,Tolyatti,RU,49.78,broken clouds,53.5303,49.3461,Shokolad
2107,Fredericksburg,US,56.52,overcast clouds,38.3032,-77.4605,Courtyard by Marriott Fredericksburg Historic District
2108,Balikpapan,ID,77.99,broken clouds,-1.2675,116.8289,Swiss-Belhotel Balikpapan
2109,Bucine,IT,60.67,scattered clouds,43.4764,11.6148,B&B Toscana Station
2110,Banyo,CM,73.17,broken clouds,6.75,11.8167,Motel JOMBA
2111,Ippy,CF,76.62,overcast clouds,6.2679,21.2247,
2112,Makushino,RU,50.4,broken clouds,55.2103,67.2442,Cristina Hotel
2113,Vagur,FO,47.89,moderate rain,61.4732,-6.8119,Budget Guesthouse Borgustova
2114,Hajnowka,PL,54.01,overcast clouds,52.7433,23.5812,"Zajazd ""Wrota Lasu"""
2115,Rincon,US,71.56,broken clouds,32.296,-81.2354,Days Inn Rincon
2116,Trairi,BR,78.37,overcast clouds,-3.2778,-39.2689,janelas do mar
2117,Kirillov,RU,38.57,overcast clouds,59.863,38.3813,Gostinitsa Rus
2118,Ilembula,TZ,60.76,overcast clouds,-8.9,34.5833,Lipangala Classic Lodge
2119,Inegol,TR,51.08,overcast clouds,40.0781,29.5133,Hotel Park Inegöl
2120,Judaberg,NO,46.26,overcast clouds,59.1659,5.8732,Utsyn misjonssenter
2121,Sjenica,RS,47.68,overcast clouds,43.2731,19.9994,MP Company Rooms
2122,Plymouth,US,54.05,clear sky,41.8334,-70.8328,Rodeway Inn Middleboro-Plymouth
2123,Miracema Do Tocantins,BR,85.71,clear sky,-9.5618,-48.3967,Miami Apart Hotel
2124,Lebanon,US,74.44,few clouds,36.2081,-86.2911,Hampton Inn & Suites Lebanon
2125,Tadine,NC,73.31,overcast clouds,-21.55,167.8833,
2126,Polovinnoye,RU,50.67,broken clouds,54.7914,65.9864,
2127,Nhamunda,BR,80.42,overcast clouds,-2.1861,-56.7131,Pousada Da Praia
2128,Nalut,LY,69.62,clear sky,30.3333,10.85,
2129,Rumonge,BI,70.66,light rain,-3.9736,29.4386,Kwetu Guest House
2130,Rabo De Peixe,PT,68.27,scattered clouds,37.8,-25.5833,Quinta das Giestas
2131,Afrikanda,RU,28.35,overcast clouds,67.4429,32.7828,
2132,Liuzhou,CN,72.34,overcast clouds,24.3126,109.3892,Linjiang Inn
2133,Goumeron,GR,57.85,few clouds,37.7667,21.6167,
2134,Susanville,US,41.67,overcast clouds,40.4163,-120.653,Comfort Inn & Suites
2135,Montlucon,FR,55.08,few clouds,46.3333,2.6,Hotel De La Gare
2136,Podor,MR,90.27,broken clouds,16.6527,-14.9587,Auberge Du Tékrour
2137,Amnat Charoen,TH,76.26,light rain,15.9167,104.75,หอพักนักศึกษา
2138,Watsa,CD,64.96,light rain,3.0372,29.5355,Hôtel Le Pacifique
2139,Fallon,US,57.07,dust,39.4735,-118.7774,Best Western Fallon Inn & Suites
2140,Sao Miguel Do Araguaia,BR,84.72,overcast clouds,-13.275,-50.1628,Hotel Executivo Palace
2141,Vilani,LV,39.99,clear sky,56.5525,26.9245,"Laimas nams , SIA, Macibu centrs"
2142,Riberalta,BO,89.8,scattered clouds,-10.9833,-66.1,Hotel Colonial
2143,Sambava,MG,75.42,light rain,-14.2667,50.1667,Melrose
2144,Chancay,PE,68.5,scattered clouds,-11.5714,-77.2672,Hotel Madre Perla
2145,Pingliang,CN,47.34,overcast clouds,35.5392,106.6861,North Gate Hostel
2146,Itaueira,BR,90.16,broken clouds,-7.6033,-43.0256,Pousada e Restaurante Cheiro e Sabor
2147,Sulangan,PH,82.13,broken clouds,11.1373,123.7228,Maia's Beach Resort
2148,Beroroha,MG,70.41,clear sky,-21.6667,45.1667,
2149,Peterongan,ID,75.15,overcast clouds,-7.5394,112.2792,Selaras Kost Syariah
2150,Sao Gabriel Da Cachoeira,BR,79.52,broken clouds,-0.1303,-67.0892,Alarne - Área De Lazer Do Alto Rio Negro
2151,Roros,NO,35.44,light rain,62.5747,11.3842,Erzscheidergården
2152,Zhumadian,CN,54.03,overcast clouds,32.9794,114.0294,Ouyue House Hotel
2153,Elk City,US,93.42,clear sky,35.412,-99.4043,Hampton Inn & Suites Elk City
2154,Storslett,NO,35.6,overcast clouds,69.7678,21.0247,Reisafjord Hotel AS
2155,Rach Gia,VN,79.29,overcast clouds,10.0167,105.0833,Nhà Hàng Hòa Giang
2156,Chegdomyn,RU,30.63,few clouds,51.1167,133.0167,Gostinitsa Bureya
2157,Fairfield,US,59.5,clear sky,41.2668,-73.3162,
2158,Chyhyryn,UA,58.93,broken clouds,49.0838,32.6555,Panatseya
2159,Rudbar,AF,87.31,clear sky,30.15,62.6,
2160,Merauke,ID,80.73,moderate rain,-8.4667,140.3333,
2161,Mlonggo,ID,78.28,overcast clouds,-6.5333,110.7,Asia Metal Art
2162,Wad Rawah,SD,95.16,broken clouds,15.1603,33.1397,ود الترابي
2163,Nihommatsu,JP,50.31,overcast clouds,37.5833,140.4333,Urban Hotel Nihonmatsu
2164,Ariquemes,BR,83.17,scattered clouds,-9.9133,-63.0408,Hotel Sol Nascente - Ariquemes - RO
2165,Lagos,NG,81.23,clear sky,6.5833,3.75,
2166,Sol-Iletsk,RU,53.8,overcast clouds,51.1631,54.9918,Raduzhnaya
2167,Kysyl-Syr,RU,30.79,broken clouds,63.8986,122.7617,
2168,Lansdale,US,62.78,overcast clouds,40.2415,-75.2838,Homewood Suites by Hilton Lansdale
2169,Kulu,TR,52.02,overcast clouds,39.0951,33.0799,Kapadokya Motel
2170,Bibiani,GH,74.28,light rain,6.4635,-2.3194,Rodick Hotel
2171,Santa Maria Do Suacui,BR,73.81,broken clouds,-18.1903,-42.4142,Hotel Vale Verde
2172,Urdoma,RU,52.32,overcast clouds,61.7533,48.5442,Vikonda
2173,Rosarito,MX,70.63,broken clouds,32.3333,-117.0333,Hotel Festival Plaza Rosarito
2174,Tulum,MX,88.3,few clouds,20.2167,-87.4667,Kin Ha Tulum
2175,Carballo,ES,72.82,overcast clouds,43.213,-8.691,Pazo do Souto
2176,Sujiatun,CN,42.98,clear sky,41.6592,123.3392,Hunnan Di Yicun Northern District
2177,Omis,HR,64.33,overcast clouds,43.4447,16.6886,Hotel Villa Dvor
2178,Middelburg,ZA,53.8,light rain,-25.7751,29.4648,Oregon Place Guest House
2179,Savannah Bight,HN,83.59,clear sky,16.45,-85.85,Villa on Dunbar Rock
2180,Agadir,MA,90.05,scattered clouds,30.4202,-9.5982,Iberostar Founty Beach
2181,Locri,IT,59.32,overcast clouds,38.2414,16.2623,Grand Hotel President
2182,Dwarka,IN,81.5,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
2183,Nouakchott,MR,67.93,clear sky,18.0858,-15.9785,HOTEL IMAN
2184,Lodingen,NO,37.54,overcast clouds,68.414,15.9951,Arctic Garden
2185,Puerto Lempira,HN,92.17,broken clouds,15.2667,-83.7667,Puerto Lempira gracias a Dios
2186,Inirida,CO,81.01,light rain,3.8653,-67.9239,Fuente del Guania Hotel de Lujo
2187,Khargapur,IN,88.45,clear sky,24.823,79.144,Sajid house
2188,Oktyabrskoye,RU,44.74,overcast clouds,43.0645,44.7417,Prolesok Mini-hotel
2189,Kalemie,CD,72.41,overcast clouds,-5.9475,29.1947,Mahobilali
2190,Tynda,RU,40.23,overcast clouds,55.1667,124.7167,"Gostinitsa ""Tayezhnaya"""
2191,Madimba,TZ,75.45,broken clouds,-10.4,40.3333,
2192,Zlynka,RU,58.62,overcast clouds,52.4267,31.7378,
2193,Bowen,AU,71.67,overcast clouds,-20.0167,148.2333,Castle Motor Lodge Motel
2194,Pombas,CV,71.38,few clouds,17.1503,-25.0201,Paul Paradis
2195,Tabuk,PH,74.16,few clouds,17.4189,121.4443,Golden Berries Hotel and Convention
2196,Dmitriyevka,RU,45.95,overcast clouds,54.75,55.3333,
2197,Venado Tuerto,AR,72.77,overcast clouds,-33.7456,-61.9688,La Bianca.
2198,Karak,JO,60.98,clear sky,31.1667,35.75,Cairwan Hotel
2199,Akdepe,TM,71.89,light rain,42.0551,59.3788,
2200,Novoagansk,RU,28.15,overcast clouds,61.9449,76.6625,
2201,Quisqueya,DO,85.89,broken clouds,18.5554,-69.4081,Pensión doña rosa
2202,Tudela,ES,68.9,overcast clouds,42.0617,-1.6045,Sercotel Tudela Bardenas
2203,Matias Romero,MX,94.55,overcast clouds,16.8833,-95.0333,Casa Don Gustavo
2204,Ciudad Bolivar,VE,85.68,overcast clouds,8.1222,-63.5497,Hotel Edi
2205,Fengcheng,CN,42.75,clear sky,40.4536,124.0717,Hanting Hotel Fengcheng Phoenix Station
2206,Hagere Selam,ET,49.42,few clouds,6.4833,38.5167,Tigist Fire Pension
2207,Genthin,DE,47.73,clear sky,52.4,12.1667,Hotel Müller
2208,Salinas,US,63.57,scattered clouds,36.6777,-121.6555,Laurel Inn & Conference Center
2209,Mgachi,RU,31.98,overcast clouds,51.05,142.2667,
2210,Kota Belud,MY,77.11,overcast clouds,6.351,116.4305,Tang Dynasty Lodge Kota Belud
2211,Bondoukou,CI,72.64,light rain,8.0333,-2.8,Prestige Hotel
2212,Gamba,GA,78.21,broken clouds,-2.65,10.0,
2213,Naifaru,MV,83.88,overcast clouds,5.4444,73.3657,Naifaru Residence Guest House
2214,Ulaangom,MN,37.15,overcast clouds,49.9811,92.0667,Achit Nuur Hotel & Restaurant
2215,Ardesen,TR,53.29,overcast clouds,41.1911,40.9875,Green Suada Hotel
2216,De Aar,ZA,51.87,clear sky,-30.6497,24.0123,Nyibiba Guesthouse
2217,Dutse,NG,96.71,overcast clouds,11.7594,9.3392,Central Mosque Galamawa
2218,Dogondoutchi,NE,95.11,clear sky,13.6393,4.0287,Hôtel Alheri Maison Alheri
2219,Itaobim,BR,78.49,overcast clouds,-16.5667,-41.8333,
2220,Watertown,US,56.3,clear sky,42.3709,-71.1828,16 Washburn Street Watertown MA
2221,Tarata,BO,71.02,clear sky,-17.6167,-66.0167,Hacienda castillo
2222,Kortkeros,RU,57.2,scattered clouds,61.8106,51.5806,
2223,Bellavista,PE,85.51,broken clouds,-7.0561,-76.5911,Hospedaje Bella Durmiente
2224,Kaka,TM,66.92,moderate rain,37.3482,59.6143,
2225,Kollo,NE,96.15,broken clouds,13.3043,2.339,
2226,Ilo,PE,69.4,clear sky,-17.6394,-71.3375,Torreblanca Hotel
2227,Casablanca,MA,75.42,clear sky,33.5928,-7.6192,فندق البيت المغربي كازبلانكا
2228,Bang Saphan,TH,78.19,light rain,11.2126,99.5117,Ladawan Boutique Hotel
2229,Karema,TZ,72.36,overcast clouds,-6.8205,30.4389,
2230,Xintai,CN,50.95,overcast clouds,35.9006,117.7519,银座佳驿酒店
2231,Carhuamayo,PE,49.21,overcast clouds,-10.9167,-76.0333,Hospedaje Santa Rosa
2232,Buritis,BR,86.97,broken clouds,-15.6178,-46.4233,Hotel Rainha do Vale
2233,Show Low,US,73.65,clear sky,34.2542,-110.0298,Hampton Inn & Suites Show Low-Pinetop
2234,Kaiyuan,CN,64.8,few clouds,23.6977,103.3037,Dongqi Hotel
2235,That Phanom,TH,79.43,light rain,16.9364,104.7104,ณ ธาตุพนมเพลส Na That Panom Place Hotel
2236,Polonnaruwa,LK,82.49,moderate rain,7.9333,81.0,Thisara Guest House
2237,Bridlington,GB,49.01,few clouds,54.0831,-0.1919,Expanse Bridlington Seafront Hotel
2238,Japura,ID,75.13,overcast clouds,-0.3167,102.35,Rumah mbah Jamah
2239,Ghanzi,BW,59.41,clear sky,-21.5667,21.7833,Ghanzi Farmhouse
2240,Tateyama,JP,61.11,overcast clouds,34.9833,139.8667,Tateyama Seaside Hotel
2241,Buffalo,US,66.09,clear sky,42.8865,-78.8784,Embassy Suites by Hilton Buffalo
2242,Dolores,AR,70.93,scattered clouds,-36.3132,-57.6792,Apart Hotel - Arianos
2243,Honghu,CN,67.53,overcast clouds,29.8206,113.4621,文泉花园酒店
2244,Almansa,ES,60.76,scattered clouds,38.8692,-1.0971,Hotel Blu
2245,Xuchang,CN,50.18,overcast clouds,34.0167,113.8167,Super 8 Hotel
2246,Balvi,LV,40.55,scattered clouds,57.1313,27.2658,Balvi Hotel
2247,Indramayu,ID,80.94,overcast clouds,-6.3264,108.32,Grand Trisula Hotel
2248,Boyany,UA,59.95,broken clouds,48.2708,26.1262,Bukovina star
2250,Dragutesti,RO,54.0,overcast clouds,44.9667,23.2333,Pensiunea Izana
2251,Sinazongwe,ZM,75.54,scattered clouds,-17.2614,27.4618,Lakeview Lodge
2252,Weligama,LK,81.09,overcast clouds,5.9667,80.4167,Weligama Bay Resort
2253,Formosa,AR,75.38,clear sky,-26.1775,-58.1781,Asterión Hotel
2254,Kinablangan,PH,76.86,heavy intensity rain,7.6947,126.5503,Morales Eatery and Lodging House
2255,Perchtoldsdorf,AT,61.93,overcast clouds,48.119,16.2574,Eventhotel Pyramide
2256,Linxia,CN,46.08,broken clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
2257,Naliya,IN,80.4,clear sky,23.2667,68.8333,jadeja jayendrasinh
2258,Kizhinga,RU,40.01,overcast clouds,51.8462,109.9097,Viktoriya
2259,Shellbrook,CA,60.03,broken clouds,53.2168,-106.4011,Shellbrook Hotel
2260,Srandakan,ID,77.27,overcast clouds,-7.9386,110.2506,Puri Brata
2261,Pflugerville,US,98.37,haze,30.4394,-97.62,Comfort Suites Pflugerville - Austin North
2262,Porosozero,RU,35.01,overcast clouds,62.7191,32.727,Porosozero
2263,Nevinnomyssk,RU,44.96,overcast clouds,44.6267,41.9453,NevHotel
2264,Bireun,ID,78.3,overcast clouds,5.203,96.7009,Rumah Bp.AR. ISMAIL
2265,Igrim,RU,42.3,overcast clouds,63.1906,64.4162,Obshchezhitiye Uchebno-Proizvodstvennogo Tsentra
2266,Sebring,US,92.21,clear sky,27.4956,-81.4409,La Quinta Inn & Suites by Wyndham Sebring
2267,Xam Nua,LA,66.25,overcast clouds,20.4197,104.0439,Xee Wang Guesthouse
2268,Windsor,CA,67.21,clear sky,42.3001,-83.0165,Detroit Marriott at the Renaissance Center
2269,Vanavara,RU,25.97,overcast clouds,60.34,102.2797,
2270,Kastamonu,TR,40.17,clear sky,41.5,33.6667,Kasaba Orencik Koyu Muhtarligi
2271,Berezovyy,RU,32.29,clear sky,51.6667,135.7,"Hotel ""Phoenix"""
2272,Dyurtyuli,RU,49.1,broken clouds,55.4911,54.8688,Гостиница «Дюртюли»
2273,Warah,PK,94.28,clear sky,27.4481,67.7978,Nizamuddin Lohaar Home Soomra Muhallah Bhittai Colony Warah.
2274,Lyuban,BY,51.49,overcast clouds,52.7985,28.0048,"Gostinitsa ""Oressa"""
2275,Chenzhou,CN,67.59,broken clouds,25.8,113.0333,Thank Inn Chain Hotel hunan chenzhou beihu district wuling square
2276,Afyonkarahisar,TR,50.92,overcast clouds,38.75,30.6667,
